period,artifact,dcterms:coverage_temporal,xsd:gDate_earliestStart,xsd:gDate_latestStart,xsd:gDate_earliestEnd,xsd:gDate_latestEnd,skos:CloseMatch,significance,source_name
41UV9,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.083,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV88,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.005,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV197,Prehistoric,,,-12550,1690,,,0.087,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV472,Prehistoric,,,-12550,1690,,,0.04,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV471,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.05,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV442,Prehistoric,,,-12550,1690,,,0.007,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV197,Early Archaic,,,-6850,-4050,,http://n2t.net/ark:/99152/p0m448vxj6h,0.087,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV475,Prehistoric,,,-12550,1690,,,0.083,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV471,Prehistoric,,,-12550,1690,,,0.05,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV33,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.052,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV467,Late Prehistoric,,,0750,1150,1690,http://n2t.net/ark:/99152/p0m448vvmv7,0.047,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV467,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.047,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV33,Prehistoric,,,-12550,1690,,,0.052,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV472,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.04,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV468,Prehistoric,,,-12550,1690,,,0.052,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV472,Late Historic,,1950,1800,1900,,http://n2t.net/ark:/99152/p07fthdfh68,0.04,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV349,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.054,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV466,Late Paleoindian,,,-8050,-6050,,http://n2t.net/ark:/99152/p0m448vm427,0.069,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV71,Prehistoric,,,-12550,1690,,,0.021,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV469,Prehistoric,,,-12550,1690,,,0.038,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV9,Prehistoric,,,-12550,1690,,,0.083,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41CC310,,Angostura Dart,9999,,,7999,,0.002,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41CM297,,Angostura Dart,9999,,,7999,,0.002,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV124,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.009,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV466,Paleoindian period,Angostura Point,9999,,,7999,,0.069,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV475,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.083,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV468,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.052,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV470,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.047,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV73,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.064,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV449,Prehistoric,,,-12550,1690,,,0.031,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV466,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.069,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV132,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.007,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV68,Prehistoric,,,-12550,1690,,,0.012,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV21,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.002,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV469,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.038,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV124,Prehistoric,,,-12550,1690,,,0.009,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41UV73,Early Archaic Period,,,-6499,-3599,,http://n2t.net/ark:/99152/p0qkjhb4hmc,0.064,"HIX_AS_205_Garner_State_Park_830_of_1414-acres_Uvalde_Co_TX_TAC_4889_2008.txt"
41WM447,Prehistoric,,,-12550,1690,,,0.121,"HIX_AS_207_Brushy_Creek_Roadway_Improvement_Williamson_Co_TX_TAC_4945_2008.txt"
41WM446,Prehistoric,,,-12550,1690,,,0.121,"HIX_AS_207_Brushy_Creek_Roadway_Improvement_Williamson_Co_TX_TAC_4945_2008.txt"
41WM441,Prehistoric,,,-12550,1690,,,0.273,"HIX_AS_207_Brushy_Creek_Roadway_Improvement_Williamson_Co_TX_TAC_4945_2008.txt"
41WM913,Prehistoric,,,-12550,1690,,,0.121,"HIX_AS_207_Brushy_Creek_Roadway_Improvement_Williamson_Co_TX_TAC_4945_2008.txt"
41WM25,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.121,"HIX_AS_207_Brushy_Creek_Roadway_Improvement_Williamson_Co_TX_TAC_4945_2008.txt"
41WM544,Prehistoric,,,-12550,1690,,,0.121,"HIX_AS_207_Brushy_Creek_Roadway_Improvement_Williamson_Co_TX_TAC_4945_2008.txt"
41WM662,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.121,"HIX_AS_207_Brushy_Creek_Roadway_Improvement_Williamson_Co_TX_TAC_4945_2008.txt"
41TV1755,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.75,"HIX_AS_212_Evergreen_Cemetery_Exp_Travis_Co_TX_TAC_5075_2010.txt"
41TV490,Prehistoric,,,-12550,1690,,,1.0,"HIX_AS_218_City_of_Amarillo_Well_Field_Potter_and_Carson_Cos_TX_TAC _5364_2010.txt"
41TV2359,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.625,"HIX_AS_219_Arch_Invest_34-acre_COA_Tract_Webberville_Solar_Array_Travis_Co_TX_TAC_5401_2009.txt"
41ME29,Late Prehistoric,,,0750,1150,1690,http://n2t.net/ark:/99152/p0m448vvmv7,0.022,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41TV1420,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.089,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41WM235,Early Archaic Period,,,-6499,-3599,,http://n2t.net/ark:/99152/p0qkjhb4hmc,0.044,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41WM235,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.044,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41TV1974,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.067,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41TV2340,Prehistoric,,,-12550,1690,,,0.089,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41WM235,Paleoindian period,,,-9550,-6850,,http://n2t.net/ark:/99152/p07fthdqd8t,0.044,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41TV2355,Prehistoric,,,-12550,1690,,,0.089,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41TV2344,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.089,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41TV2373,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.2,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41WM235,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.044,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41ME29,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.022,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41TV2355,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.089,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41TV2340,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.089,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41TV1977,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.067,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41TV1406,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.089,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41TV1328,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.111,"HIX_AS_221_COA_Harris_Branch_WW_Interceptor_Travis_Co_TX_TAC_5567_2012.txt"
41WM235,Paleoindian period,,,-9550,-6850,,http://n2t.net/ark:/99152/p07fthdqd8t,0.017,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41TV1327,Prehistoric,,,-12550,1690,,,0.051,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41TV88,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.085,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41TV1893,Prehistoric,,,-12550,1690,,,0.085,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41TV1893,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.085,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41TV2373,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.051,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41TV1418,Prehistoric,,,-12550,1690,,,0.051,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41TV1419,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.119,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41TV1419,Prehistoric,,,-12550,1690,,,0.119,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41TV1739,Prehistoric,,,-12550,1690,,,0.119,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41TV1977,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.102,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41TV1739,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.119,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41TV1421,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.051,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41TV88,Prehistoric,,,-12550,1690,,,0.085,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41WM235,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.017,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41WM235,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.017,"HIX_AS_222_Howard_Lane_Ext_Phase_II_Travis_Co_TX_TAC_5585_2010.txt"
41WM235,Paleoindian period,,,-9550,-6850,,http://n2t.net/ark:/99152/p07fthdqd8t,0.5,"HIX_AS_225_ACC_Elgin_Tract_Travis_and_Bastrop_Cos_TX_TAC_5747_2011.txt"
41WM235,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.5,"HIX_AS_225_ACC_Elgin_Tract_Travis_and_Bastrop_Cos_TX_TAC_5747_2011.txt"
41WM235,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.5,"HIX_AS_225_ACC_Elgin_Tract_Travis_and_Bastrop_Cos_TX_TAC_5747_2011.txt"
41WM235,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.029,"HIX_AS_228_ACC_Kyle_Tract_Hays_Co_TX_TAC_5810_2011.txt"
41HY479,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.735,"HIX_AS_228_ACC_Kyle_Tract_Hays_Co_TX_TAC_5810_2011.txt"
41WM235,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.029,"HIX_AS_228_ACC_Kyle_Tract_Hays_Co_TX_TAC_5810_2011.txt"
41WM235,Paleoindian period,,,-9550,-6850,,http://n2t.net/ark:/99152/p07fthdqd8t,0.029,"HIX_AS_228_ACC_Kyle_Tract_Hays_Co_TX_TAC_5810_2011.txt"
41HY382,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.206,"HIX_AS_228_ACC_Kyle_Tract_Hays_Co_TX_TAC_5810_2011.txt"
41WM235,Early Archaic Period,,,-6499,-3599,,http://n2t.net/ark:/99152/p0qkjhb4hmc,0.042,"HIX_AS_230_Arch_Invest_22-acre Tract_COA_Dunlap_Energy_Substation_Travis_Co_TX_TAC_5921.txt"
41WM235,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.042,"HIX_AS_230_Arch_Invest_22-acre Tract_COA_Dunlap_Energy_Substation_Travis_Co_TX_TAC_5921.txt"
41TV1316,Prehistoric,,,-12550,1690,,,0.083,"HIX_AS_230_Arch_Invest_22-acre Tract_COA_Dunlap_Energy_Substation_Travis_Co_TX_TAC_5921.txt"
41WM235,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.042,"HIX_AS_230_Arch_Invest_22-acre Tract_COA_Dunlap_Energy_Substation_Travis_Co_TX_TAC_5921.txt"
41TV1317,Prehistoric,,,-12550,1690,,,0.646,"HIX_AS_230_Arch_Invest_22-acre Tract_COA_Dunlap_Energy_Substation_Travis_Co_TX_TAC_5921.txt"
41TV687,Prehistoric,,,-12550,1690,,,0.042,"HIX_AS_230_Arch_Invest_22-acre Tract_COA_Dunlap_Energy_Substation_Travis_Co_TX_TAC_5921.txt"
41TV160,Prehistoric,,,-12550,1690,,,0.125,"HIX_AS_230_Arch_Invest_22-acre Tract_COA_Dunlap_Energy_Substation_Travis_Co_TX_TAC_5921.txt"
41WM235,Paleoindian period,,,-9550,-6850,,http://n2t.net/ark:/99152/p07fthdqd8t,0.042,"HIX_AS_230_Arch_Invest_22-acre Tract_COA_Dunlap_Energy_Substation_Travis_Co_TX_TAC_5921.txt"
41HY202,Prehistoric,,,-12550,1690,,,0.137,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41WM235,Paleoindian period,,,-9550,-6850,,http://n2t.net/ark:/99152/p07fthdqd8t,0.01,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY219,Prehistoric,,,-12550,1690,,,0.091,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY209,Late Prehistoric,,,0750,1150,1690,http://n2t.net/ark:/99152/p0m448vvmv7,0.162,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY219,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.091,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41WM235,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.01,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY210,Prehistoric,,,-12550,1690,,,0.091,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY202,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.137,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41TV449,Prehistoric,,,-12550,1690,,,0.01,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY209,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.162,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY209,Prehistoric,,,-12550,1690,,,0.162,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY199,Prehistoric,,,-12550,1690,,,0.127,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY449,Prehistoric,,,-12550,1690,,,0.117,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY201,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.142,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY200,Prehistoric,,,-12550,1690,,,0.091,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY209,Late Archaic,,,-2050,0650,0750,http://n2t.net/ark:/99152/p0m448vtqnz,0.162,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY210,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.091,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY201,Prehistoric,,,-12550,1690,,,0.142,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY209,Toyah,,1250,1450,1600,1750,http://n2t.net/ark:/99152/p0qkjhbzth5,0.162,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41WM235,Early Archaic Period,,,-6499,-3599,,http://n2t.net/ark:/99152/p0qkjhb4hmc,0.01,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41WM235,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.01,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41HY199,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.127,"Hix_FM_1626_Toll_Survey_Permit 4981.txt"
41BX1535,Prehistoric,,,-12550,1690,,,0.207,"HIX_San Antonio Leon Creek Greenway, Phase II, Ingram to Loop 410, Bexar Co, TX hix 234, TAC #5983 2011.txt"
41BX1534,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.31,"HIX_San Antonio Leon Creek Greenway, Phase II, Ingram to Loop 410, Bexar Co, TX hix 234, TAC #5983 2011.txt"
41BX556,Prehistoric,,,-12550,1690,,,0.276,"HIX_San Antonio Leon Creek Greenway, Phase II, Ingram to Loop 410, Bexar Co, TX hix 234, TAC #5983 2011.txt"
41BX1534,Prehistoric,,,-12550,1690,,,0.31,"HIX_San Antonio Leon Creek Greenway, Phase II, Ingram to Loop 410, Bexar Co, TX hix 234, TAC #5983 2011.txt"
41BX1536,Prehistoric,,,-12550,1690,,,0.207,"HIX_San Antonio Leon Creek Greenway, Phase II, Ingram to Loop 410, Bexar Co, TX hix 234, TAC #5983 2011.txt"
41HY432,,Ensor Projectile Point,2199,,,1400,,0.073,"HIX_San Marcos Hutchinson St Drainage, Hays Co., TX hix #235, TAC #6058.txt"
41WM235,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.024,"HIX_San Marcos Hutchinson St Drainage, Hays Co., TX hix #235, TAC #6058.txt"
41HY485,Prehistoric,,,-12550,1690,,,0.439,"HIX_San Marcos Hutchinson St Drainage, Hays Co., TX hix #235, TAC #6058.txt"
41HY133,,Ensor Projectile Point,2199,,,1400,,0.073,"HIX_San Marcos Hutchinson St Drainage, Hays Co., TX hix #235, TAC #6058.txt"
41WM235,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.024,"HIX_San Marcos Hutchinson St Drainage, Hays Co., TX hix #235, TAC #6058.txt"
41HY319,Prehistoric,,,-12550,1690,,,0.098,"HIX_San Marcos Hutchinson St Drainage, Hays Co., TX hix #235, TAC #6058.txt"
41HY319,,Ensor Projectile Point,2199,,,1400,,0.098,"HIX_San Marcos Hutchinson St Drainage, Hays Co., TX hix #235, TAC #6058.txt"
41WM235,Paleoindian period,,,-9550,-6850,,http://n2t.net/ark:/99152/p07fthdqd8t,0.024,"HIX_San Marcos Hutchinson St Drainage, Hays Co., TX hix #235, TAC #6058.txt"
41HY432,Prehistoric,,,-12550,1690,,,0.073,"HIX_San Marcos Hutchinson St Drainage, Hays Co., TX hix #235, TAC #6058.txt"
41HY161,,Ensor Projectile Point,2199,,,1400,,0.146,"HIX_San Marcos Hutchinson St Drainage, Hays Co., TX hix #235, TAC #6058.txt"
41WM1014,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.011,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41WM1010,Late Archaic II,,,-0599,0600,,http://n2t.net/ark:/99152/p0t35856b5j,0.126,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41TV1893,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.018,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41TV2103,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.13,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41WM1010,Late Archaic,,,-2050,0650,0750,http://n2t.net/ark:/99152/p0m448vtqnz,0.126,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41WM1011,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.007,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41WM1010,Prehistoric,,,-12550,1690,,,0.126,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41WM1015,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.007,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41WM1024,Prehistoric,,,-12550,1690,,,0.011,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41TV1971,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.011,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41TV1974,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.011,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41WM1025,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.007,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41TV1975,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.011,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41WM1012,Prehistoric,,,-12550,1690,,,0.051,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41WM819,Prehistoric,,,-12550,1690,,,0.007,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41WM1010,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.126,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41WM914,Prehistoric,,,-12550,1690,,,0.004,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
41WM820,Prehistoric,,,-12550,1690,,,0.004,"HIX_SH 130 Segment A, Additional Properties, Williamson and Travis Cos, TX  hix #169, TAC #3000 2007.txt"
